Index,MakerNo,MakerName,MakerSortNo,ModelNo,ModelName,ModelSortNo,MDetailNo,MDetailName,MDetailSortNo,ST_YEAR,ED_YEAR,GradeNo,GradeName,GradeSortNo,GdetailNo,GdetailName,GDetailSortNo
3109,10116,제네시스,2,101049,G70,2.0,1002528,G70,3.0,2017.0,2020.0,10011660,3.3T 스포츠,5.0,100012326.0,슈프림,0.0
3110,10116,제네시스,2,101049,G70,2.0,1002528,G70,3.0,2017.0,2020.0,10011660,3.3T 스포츠,5.0,100012327.0,엘리트,0.0
3111,10116,제네시스,2,101049,G70,2.0,1002528,G70,3.0,2017.0,2020.0,10011660,3.3T 스포츠,5.0,100012328.0,프레스티지,0.0
3112,10116,제네시스,2,101049,G70,2.0,1002528,G70,3.0,2017.0,2020.0,10011661,3.3T 스포츠 AWD,6.0,100012236.0,어드밴스드,0.0
3113,10116,제네시스,2,101049,G70,2.0,1002528,G70,3.0,2017.0,2020.0,10011661,3.3T 스포츠 AWD,6.0,100012237.0,슈프림,0.0
3114,10116,제네시스,2,101049,G70,2.0,1002528,G70,3.0,2017.0,2020.0,10011661,3.3T 스포츠 AWD,6.0,100012238.0,엘리트,0.0
3115,10116,제네시스,2,101049,G70,2.0,1002528,G70,3.0,2017.0,2020.0,10011661,3.3T 스포츠 AWD,6.0,100012239.0,프레스티지,0.0
3116,10116,제네시스,2,101001,G80,3.0,1002739,G80(RG3),1.0,2020.0,,10013458,2.5 가솔린 터보 2WD,1.0,100013845.0,기본형,0.0
3117,10116,제네시스,2,101001,G80,3.0,1002739,G80(RG3),1.0,2020.0,,10013458,2.5 가솔린 터보 2WD,1.0,100013846.0,스포츠팩,0.0
3118,10116,제네시스,2,101001,G80,3.0,1002739,G80(RG3),1.0,2020.0,,10013460,2.5 가솔린 터보 AWD,2.0,100013849.0,기본형,0.0
3119,10116,제네시스,2,101001,G80,3.0,1002739,G80(RG3),1.0,2020.0,,10013460,2.5 가솔린 터보 AWD,2.0,100013850.0,스포츠팩,0.0
3120,10116,제네시스,2,101001,G80,3.0,1002739,G80(RG3),1.0,2020.0,,10013459,3.5 가솔린 터보 2WD,3.0,100013847.0,기본형,1.0
3121,10116,제네시스,2,101001,G80,3.0,1002739,G80(RG3),1.0,2020.0,,10013459,3.5 가솔린 터보 2WD,3.0,100013848.0,스포츠팩,2.0
3122,10116,제네시스,2,101001,G80,3.0,1002739,G80(RG3),1.0,2020.0,,10013461,3.5 가솔린 터보 AWD,4.0,100013851.0,기본형,1.0
3123,10116,제네시스,2,101001,G80,3.0,1002739,G80(RG3),1.0,2020.0,,10013461,3.5 가솔린 터보 AWD,4.0,100013852.0,스포츠팩,2.0
3124,10116,제네시스,2,101001,G80,3.0,1002739,G80(RG3),1.0,2020.0,,10013462,2.2 디젤 2WD,5.0,100013853.0,기본형,0.0
3125,10116,제네시스,2,101001,G80,3.0,1002739,G80(RG3),1.0,2020.0,,10013462,2.2 디젤 2WD,5.0,100013854.0,스포츠팩,0.0
3126,10116,제네시스,2,101001,G80,3.0,1002739,G80(RG3),1.0,2020.0,,10013463,2.2 디젤 AWD,6.0,100013855.0,기본형,0.0
3127,10116,제네시스,2,101001,G80,3.0,1002739,G80(RG3),1.0,2020.0,,10013463,2.2 디젤 AWD,6.0,100013856.0,스포츠팩,0.0
3128,10116,제네시스,2,101001,G80,3.0,1002739,G80(RG3),1.0,2020.0,,10014128,일렉트리파이드,7.0,,,
3129,10116,제네시스,2,101001,G80,3.0,1002426,G80,2.0,2016.0,2020.0,10011887,2.2D,1.0,100011452.0,럭셔리,0.0
3130,10116,제네시스,2,101001,G80,3.0,1002426,G80,2.0,2016.0,2020.0,10011887,2.2D,1.0,100011453.0,프리미엄 럭셔리,0.0
3131,10116,제네시스,2,101001,G80,3.0,1002426,G80,2.0,2016.0,2020.0,10011888,2.2D AWD,2.0,100011454.0,럭셔리,0.0
3132,10116,제네시스,2,101001,G80,3.0,1002426,G80,2.0,2016.0,2020.0,10011888,2.2D AWD,2.0,100011455.0,프리미엄 럭셔리,0.0
3133,10116,제네시스,2,101001,G80,3.0,1002426,G80,2.0,2016.0,2020.0,10011057,3.3 GDI,5.0,100013530.0,럭셔리 스페셜,0.0
3134,10116,제네시스,2,101001,G80,3.0,1002426,G80,2.0,2016.0,2020.0,10011057,3.3 GDI,5.0,100011357.0,프레스티지,0.0
3135,10116,제네시스,2,101001,G80,3.0,1002426,G80,2.0,2016.0,2020.0,10011057,3.3 GDI,5.0,100010934.0,럭셔리,0.0
3136,10116,제네시스,2,101001,G80,3.0,1002426,G80,2.0,2016.0,2020.0,10011057,3.3 GDI,5.0,100010935.0,프리미엄 럭셔리,0.0
3137,10116,제네시스,2,101001,G80,3.0,1002426,G80,2.0,2016.0,2020.0,10011058,3.3 GDI AWD,6.0,100010936.0,럭셔리,0.0
3138,10116,제네시스,2,101001,G80,3.0,1002426,G80,2.0,2016.0,2020.0,10011058,3.3 GDI AWD,6.0,100010937.0,프리미엄 럭셔리,0.0
3139,10116,제네시스,2,101001,G80,3.0,1002426,G80,2.0,2016.0,2020.0,10011058,3.3 GDI AWD,6.0,100011358.0,프레스티지,0.0
3140,10116,제네시스,2,101001,G80,3.0,1002426,G80,2.0,2016.0,2020.0,10011058,3.3 GDI AWD,6.0,100013529.0,럭셔리 스페셜,0.0
3141,10116,제네시스,2,101001,G80,3.0,1002426,G80,2.0,2016.0,2020.0,10011207,3.3 T,7.0,100011018.0,스포츠,0.0
3142,10116,제네시스,2,101001,G80,3.0,1002426,G80,2.0,2016.0,2020.0,10011208,3.3 T AWD,8.0,100011019.0,스포츠,0.0
3143,10116,제네시스,2,101001,G80,3.0,1002426,G80,2.0,2016.0,2020.0,10011059,3.8 GDI,11.0,100010938.0,프레스티지,0.0
3144,10116,제네시스,2,101001,G80,3.0,1002426,G80,2.0,2016.0,2020.0,10011059,3.8 GDI,11.0,100010939.0,파이니스트,0.0
3145,10116,제네시스,2,101001,G80,3.0,1002426,G80,2.0,2016.0,2020.0,10011059,3.8 GDI,11.0,100012246.0,프리미엄 럭셔리,0.0
3146,10116,제네시스,2,101001,G80,3.0,1002426,G80,2.0,2016.0,2020.0,10011059,3.8 GDI,11.0,100012247.0,럭셔리,0.0
3147,10116,제네시스,2,101001,G80,3.0,1002426,G80,2.0,2016.0,2020.0,10011060,3.8 GDI AWD,12.0,100012248.0,프리미엄 럭셔리,0.0
3148,10116,제네시스,2,101001,G80,3.0,1002426,G80,2.0,2016.0,2020.0,10011060,3.8 GDI AWD,12.0,100012249.0,럭셔리,0.0
3149,10116,제네시스,2,101001,G80,3.0,1002426,G80,2.0,2016.0,2020.0,10011060,3.8 GDI AWD,12.0,100010940.0,프레스티지,0.0
3150,10116,제네시스,2,101001,G80,3.0,1002426,G80,2.0,2016.0,2020.0,10011060,3.8 GDI AWD,12.0,100010941.0,파이니스트,0.0
3151,10116,제네시스,2,101078,G90,4.0,1002853,G90(RS4),1.0,2021.0,,10014165,3.5T GDI 2WD,1.0,,,
3152,10116,제네시스,2,101078,G90,4.0,1002853,G90(RS4),1.0,2021.0,,10014166,3.5T GDI AWD,2.0,,,
3153,10116,제네시스,2,101078,G90,4.0,1002853,G90(RS4),1.0,2021.0,,10014167,LWB 3.5T GDI AWD,3.0,,,
3154,10116,제네시스,2,101078,G90,4.0,1002609,G90,2.0,2018.0,2021.0,10012365,3.3 T,,100012251.0,럭셔리,0.0
3155,10116,제네시스,2,101078,G90,4.0,1002609,G90,2.0,2018.0,2021.0,10012366,3.3 T AWD,,100012252.0,럭셔리,0.0
3156,10116,제네시스,2,101078,G90,4.0,1002609,G90,2.0,2018.0,2021.0,10012366,3.3 T AWD,,100012253.0,프리미엄 럭셔리,0.0
3157,10116,제네시스,2,101078,G90,4.0,1002609,G90,2.0,2018.0,2021.0,10012366,3.3 T AWD,,100012254.0,프레스티지,0.0
3158,10116,제네시스,2,101078,G90,4.0,1002609,G90,2.0,2018.0,2021.0,10012367,3.8 GDI,,100012255.0,럭셔리,0.0
3159,10116,제네시스,2,101078,G90,4.0,1002609,G90,2.0,2018.0,2021.0,10012368,3.8 GDI AWD,,100012256.0,럭셔리,0.0
3160,10116,제네시스,2,101078,G90,4.0,1002609,G90,2.0,2018.0,2021.0,10012368,3.8 GDI AWD,,100012257.0,프리미엄 럭셔리,0.0
3161,10116,제네시스,2,101078,G90,4.0,1002609,G90,2.0,2018.0,2021.0,10012368,3.8 GDI AWD,,100012258.0,프레스티지,0.0
3162,10116,제네시스,2,101078,G90,4.0,1002609,G90,2.0,2018.0,2021.0,10012370,5.0 GDI AWD,,100012259.0,프레스티지,0.0
3163,10116,제네시스,2,101078,G90,4.0,1002609,G90,2.0,2018.0,2021.0,10012370,5.0 GDI AWD,,100013549.0,리무진 프레스티지,0.0
3164,10116,제네시스,2,101078,G90,4.0,1002609,G90,2.0,2018.0,2021.0,10012370,5.0 GDI AWD,,100013629.0,스타더스트,0.0
3165,10116,제네시스,2,101190,GV60,5.0,1002845,GV60,,2021.0,,10014121,스탠다드 2WD,1.0,,,
3166,10116,제네시스,2,101190,GV60,5.0,1002845,GV60,,2021.0,,10014299,스탠다드 AWD,2.0,,,
3167,10116,제네시스,2,101190,GV60,5.0,1002845,GV60,,2021.0,,10014168,퍼포먼스 AWD,3.0,,,
3168,10116,제네시스,2,101148,GV70,6.0,1002798,GV70,1.0,2021.0,,10013851,2.2 디젤 2WD,,,,
3169,10116,제네시스,2,101148,GV70,6.0,1002798,GV70,1.0,2021.0,,10013852,2.2 디젤 AWD,,,,
3170,10116,제네시스,2,101148,GV70,6.0,1002798,GV70,1.0,2021.0,,10013853,2.5T 가솔린 2WD,,,,
3171,10116,제네시스,2,101148,GV70,6.0,1002798,GV70,1.0,2021.0,,10013854,2.5T 가솔린 AWD,,,,
3172,10116,제네시스,2,101148,GV70,6.0,1002798,GV70,1.0,2021.0,,10013855,3.5T 가솔린 AWD,,,,
3173,10116,제네시스,2,101148,GV70,6.0,1002882,일렉트리파이드 GV70,2.0,2022.0,,10014382,e-AWD,1.0,,,
3174,10116,제네시스,2,101119,GV80,7.0,1003026,GV80 쿠페,1.0,2023.0,,10015344,가솔린 2.5T AWD,1.0,,,
3175,10116,제네시스,2,101119,GV80,7.0,1003026,GV80 쿠페,1.0,2023.0,,10015345,가솔린 3.5T AWD,2.0,,,
3176,10116,제네시스,2,101119,GV80,7.0,1003026,GV80 쿠페,1.0,2023.0,,10015346,가솔린 3.5T 일렉트릭 슈퍼차저 AWD,3.0,,,
3177,10116,제네시스,2,101119,GV80,7.0,1002721,GV80,2.0,2020.0,,10013485,가솔린 2.5T 2WD,1.0,,,
3178,10116,제네시스,2,101119,GV80,7.0,1002721,GV80,2.0,2020.0,,10013486,가솔린 2.5T AWD,2.0,,,
3179,10116,제네시스,2,101119,GV80,7.0,1002721,GV80,2.0,2020.0,,10013377,디젤 3.0 2WD,3.0,,,
3180,10116,제네시스,2,101119,GV80,7.0,1002721,GV80,2.0,2020.0,,10013378,디젤 3.0 AWD,4.0,,,
3181,10116,제네시스,2,101119,GV80,7.0,1002721,GV80,2.0,2020.0,,10013487,가솔린 3.5T 2WD,5.0,,,
3182,10116,제네시스,2,101119,GV80,7.0,1002721,GV80,2.0,2020.0,,10013488,가솔린 3.5T AWD,6.0,,,
3183,10056,기아,3,100438,K3,1.0,1002814,더뉴 K3 2세대,1.0,2021.0,,10013965,1.6 가솔린 트랜디,1.0,,,
3184,10056,기아,3,100438,K3,1.0,1002814,더뉴 K3 2세대,1.0,2021.0,,10013966,1.6 가솔린 프레스티지,2.0,,,
3185,10056,기아,3,100438,K3,1.0,1002814,더뉴 K3 2세대,1.0,2021.0,,10013967,1.6 가솔린 노블레스,3.0,,,
3186,10056,기아,3,100438,K3,1.0,1002814,더뉴 K3 2세대,1.0,2021.0,,10013968,1.6 가솔린 시그니처,4.0,,,
3187,10056,기아,3,100438,K3,1.0,1002814,더뉴 K3 2세대,1.0,2021.0,,10013957,1.6 가솔린 터보 GT 5도어 시그니처,5.0,,,
3188,10056,기아,3,100438,K3,1.0,1002555,올뉴 K3,2.0,2018.0,2021.0,10011815,1.6 트렌디,1.0,,,
3189,10056,기아,3,100438,K3,1.0,1002555,올뉴 K3,2.0,2018.0,2021.0,10011816,1.6 럭셔리,2.0,,,
3190,10056,기아,3,100438,K3,1.0,1002555,올뉴 K3,2.0,2018.0,2021.0,10013475,1.6 스탠다드,3.0,,,
3191,10056,기아,3,100438,K3,1.0,1002555,올뉴 K3,2.0,2018.0,2021.0,10011817,1.6 프레스티지,4.0,,,
3192,10056,기아,3,100438,K3,1.0,1002555,올뉴 K3,2.0,2018.0,2021.0,10011818,1.6 노블레스,5.0,,,
3193,10056,기아,3,100438,K3,1.0,1002555,올뉴 K3,2.0,2018.0,2021.0,10013476,1.6 시그니처,6.0,,,
3194,10056,기아,3,100438,K3,1.0,1002555,올뉴 K3,2.0,2018.0,2021.0,10012629,GT 베이직,7.0,,,
3195,10056,기아,3,100438,K3,1.0,1002555,올뉴 K3,2.0,2018.0,2021.0,10012630,GT 플러스,8.0,,,
3196,10056,기아,3,100438,K3,1.0,1002555,올뉴 K3,2.0,2018.0,2021.0,10012631,5도어 GT 베이직,9.0,,,
3197,10056,기아,3,100438,K3,1.0,1002555,올뉴 K3,2.0,2018.0,2021.0,10012632,5도어 GT 플러스,10.0,,,
3198,10056,기아,3,100438,K3,1.0,1002555,올뉴 K3,2.0,2018.0,2021.0,10013477,5도어 GT 프레스티지,11.0,,,
3199,10056,기아,3,100438,K3,1.0,1002555,올뉴 K3,2.0,2018.0,2021.0,10013478,5도어 GT 시그니처,12.0,,,
3200,10056,기아,3,100438,K3,1.0,1002503,더뉴 K3유로,3.0,2016.0,2018.0,10011439,1.6 GDI 노블레스,,,,
3201,10056,기아,3,100438,K3,1.0,1002502,더뉴 K3쿱,4.0,2016.0,2017.0,10011436,1.6 GDI 럭셔리,,,,
3202,10056,기아,3,100438,K3,1.0,1002502,더뉴 K3쿱,4.0,2016.0,2017.0,10011437,1.6 GDI 프레스티지,,,,
3203,10056,기아,3,100438,K3,1.0,1002502,더뉴 K3쿱,4.0,2016.0,2017.0,10011438,1.6 GDI 터보 노블레스,,,,
3204,10056,기아,3,100438,K3,1.0,1002046,더뉴 K3,5.0,2015.0,2018.0,10009554,1.6 GDI 디럭스,1.0,,,
3205,10056,기아,3,100438,K3,1.0,1002046,더뉴 K3,5.0,2015.0,2018.0,10009555,1.6 GDI 트렌디,2.0,100010995.0,스타일,0.0
3206,10056,기아,3,100438,K3,1.0,1002046,더뉴 K3,5.0,2015.0,2018.0,10009555,1.6 GDI 트렌디,2.0,100010780.0,기본형,0.0
3207,10056,기아,3,100438,K3,1.0,1002046,더뉴 K3,5.0,2015.0,2018.0,10009555,1.6 GDI 트렌디,2.0,100010781.0,A,0.0
3208,10056,기아,3,100438,K3,1.0,1002046,더뉴 K3,5.0,2015.0,2018.0,10009555,1.6 GDI 트렌디,2.0,100010782.0,C,0.0
3209,10056,기아,3,100438,K3,1.0,1002046,더뉴 K3,5.0,2015.0,2018.0,10009555,1.6 GDI 트렌디,2.0,100010783.0,E,0.0
3210,10056,기아,3,100438,K3,1.0,1002046,더뉴 K3,5.0,2015.0,2018.0,10009556,1.6 GDI 프레스티지,3.0,100010784.0,기본형,0.0
3211,10056,기아,3,100438,K3,1.0,1002046,더뉴 K3,5.0,2015.0,2018.0,10009556,1.6 GDI 프레스티지,3.0,100010785.0,스페셜,0.0
3212,10056,기아,3,100438,K3,1.0,1002046,더뉴 K3,5.0,2015.0,2018.0,10009557,1.6 GDI 노블레스,4.0,,,
3213,10056,기아,3,100438,K3,1.0,1002046,더뉴 K3,5.0,2015.0,2018.0,10009558,1.6 VGT 디럭스,5.0,,,
3214,10056,기아,3,100438,K3,1.0,1002046,더뉴 K3,5.0,2015.0,2018.0,10009559,1.6 VGT 트렌디,6.0,100010786.0,기본형,0.0
3215,10056,기아,3,100438,K3,1.0,1002046,더뉴 K3,5.0,2015.0,2018.0,10009559,1.6 VGT 트렌디,6.0,100010787.0,A,0.0
3216,10056,기아,3,100438,K3,1.0,1002046,더뉴 K3,5.0,2015.0,2018.0,10009559,1.6 VGT 트렌디,6.0,100010788.0,C,0.0
3217,10056,기아,3,100438,K3,1.0,1002046,더뉴 K3,5.0,2015.0,2018.0,10009559,1.6 VGT 트렌디,6.0,100010789.0,E,0.0
3218,10056,기아,3,100438,K3,1.0,1002046,더뉴 K3,5.0,2015.0,2018.0,10009559,1.6 VGT 트렌디,6.0,100012088.0,스타일,0.0
3219,10056,기아,3,100438,K3,1.0,1002046,더뉴 K3,5.0,2015.0,2018.0,10009560,1.6 VGT 프레스티지,7.0,100010790.0,기본형,0.0
3220,10056,기아,3,100438,K3,1.0,1002046,더뉴 K3,5.0,2015.0,2018.0,10009560,1.6 VGT 프레스티지,7.0,100010791.0,스페셜,0.0
3221,10056,기아,3,100438,K3,1.0,1002046,더뉴 K3,5.0,2015.0,2018.0,10009561,1.6 VGT 노블레스,8.0,,,
3222,10056,기아,3,100438,K3,1.0,1002046,더뉴 K3,5.0,2015.0,2018.0,10014013,2.0 수출형,9.0,,,
3223,10056,기아,3,100438,K3,1.0,1002023,K3 유로,6.0,2013.0,2016.0,10009448,1.6 GDI 트랜디,1.0,,,
3224,10056,기아,3,100438,K3,1.0,1002023,K3 유로,6.0,2013.0,2016.0,10009449,1.6 GDI 노블레스,2.0,,,
3225,10056,기아,3,100438,K3,1.0,1002023,K3 유로,6.0,2013.0,2016.0,10009450,1.6 GDI 프레스티지,3.0,,,
3226,10056,기아,3,100438,K3,1.0,1001117,K3 쿱,7.0,2013.0,2016.0,10004683,1.6 럭셔리,1.0,,,
3227,10056,기아,3,100438,K3,1.0,1001117,K3 쿱,7.0,2013.0,2016.0,10010947,1.6 프레스티지,2.0,,,
3228,10056,기아,3,100438,K3,1.0,1001117,K3 쿱,7.0,2013.0,2016.0,10004684,1.6 터보 트렌디,3.0,,,
3229,10056,기아,3,100438,K3,1.0,1001117,K3 쿱,7.0,2013.0,2016.0,10004685,1.6 터보 프레스티지,4.0,,,
3230,10056,기아,3,100438,K3,1.0,1001117,K3 쿱,7.0,2013.0,2016.0,10004686,1.6 터보 노블레스,5.0,,,
3231,10056,기아,3,100438,K3,1.0,1000961,K3,8.0,2012.0,2015.0,10004675,1.6 GDI 디럭스,1.0,100007359.0,스마트,0.0
3232,10056,기아,3,100438,K3,1.0,1000961,K3,8.0,2012.0,2015.0,10004676,1.6 GDI 럭셔리,2.0,100007757.0,ECO PLUS,0.0
3233,10056,기아,3,100438,K3,1.0,1000961,K3,8.0,2012.0,2015.0,10004676,1.6 GDI 럭셔리,2.0,100008658.0,하이클래스Ⅰ,0.0
3234,10056,기아,3,100438,K3,1.0,1000961,K3,8.0,2012.0,2015.0,10004679,1.6 GDI 트렌디,3.0,,,
3235,10056,기아,3,100438,K3,1.0,1000961,K3,8.0,2012.0,2015.0,10009447,1.6 GDI W 스페셜,4.0,,,
3236,10056,기아,3,100438,K3,1.0,1000961,K3,8.0,2012.0,2015.0,10004677,1.6 GDI 프레스티지,5.0,100008606.0,패밀리,0.0
3237,10056,기아,3,100438,K3,1.0,1000961,K3,8.0,2012.0,2015.0,10004677,1.6 GDI 프레스티지,5.0,100007644.0,하이클래스Ⅱ,0.0
3238,10056,기아,3,100438,K3,1.0,1000961,K3,8.0,2012.0,2015.0,10004678,1.6 GDI 노블레스,6.0,100007601.0,패밀리,0.0
3239,10056,기아,3,100438,K3,1.0,1000961,K3,8.0,2012.0,2015.0,10004680,1.6 VGT 럭셔리,7.0,,,
3240,10056,기아,3,100438,K3,1.0,1000961,K3,8.0,2012.0,2015.0,10009565,1.6 VGT 트렌디,8.0,,,
3241,10056,기아,3,100438,K3,1.0,1000961,K3,8.0,2012.0,2015.0,10009566,1.6 VGT W 스페셜,9.0,,,
3242,10056,기아,3,100438,K3,1.0,1000961,K3,8.0,2012.0,2015.0,10004681,1.6 VGT 프레스티지,10.0,,,
3243,10056,기아,3,100438,K3,1.0,1000961,K3,8.0,2012.0,2015.0,10004682,1.6 VGT 노블레스,11.0,,,
3244,10056,기아,3,100435,K5,2.0,1003035,더 뉴 K5 하이브리드 3세대,,2023.0,,10015439,프레스티지,1.0,,,
3245,10056,기아,3,100435,K5,2.0,1003035,더 뉴 K5 하이브리드 3세대,,2023.0,,10015440,노블레스,2.0,,,
3246,10056,기아,3,100435,K5,2.0,1003035,더 뉴 K5 하이브리드 3세대,,2023.0,,10015441,시그니처,3.0,,,
3247,10056,기아,3,100435,K5,2.0,1003034,더 뉴 K5 3세대,1.0,2023.0,,10015437,1.6 터보,1.0,100014658.0,프레스티지,1.0
3248,10056,기아,3,100435,K5,2.0,1003034,더 뉴 K5 3세대,1.0,2023.0,,10015437,1.6 터보,1.0,100014659.0,노블레스,2.0
3249,10056,기아,3,100435,K5,2.0,1003034,더 뉴 K5 3세대,1.0,2023.0,,10015437,1.6 터보,1.0,100014660.0,시그니처,3.0
3250,10056,기아,3,100435,K5,2.0,1003034,더 뉴 K5 3세대,1.0,2023.0,,10015438,2.0,2.0,100014661.0,프레스티지,1.0
3251,10056,기아,3,100435,K5,2.0,1003034,더 뉴 K5 3세대,1.0,2023.0,,10015438,2.0,2.0,100014662.0,노블레스,2.0
3252,10056,기아,3,100435,K5,2.0,1003034,더 뉴 K5 3세대,1.0,2023.0,,10015438,2.0,2.0,100014663.0,시그니처,3.0
3253,10056,기아,3,100435,K5,2.0,1003034,더 뉴 K5 3세대,1.0,2023.0,,10015435,2.0 LPi,3.0,100014665.0,프레스티지,1.0
3254,10056,기아,3,100435,K5,2.0,1003034,더 뉴 K5 3세대,1.0,2023.0,,10015435,2.0 LPi,3.0,100014666.0,노블레스,2.0
3255,10056,기아,3,100435,K5,2.0,1003034,더 뉴 K5 3세대,1.0,2023.0,,10015435,2.0 LPi,3.0,100014667.0,시그니처,3.0
3256,10056,기아,3,100435,K5,2.0,1003034,더 뉴 K5 3세대,1.0,2023.0,,10015436,2.0 LPi (렌트카용),4.0,100014668.0,트렌디,1.0
3257,10056,기아,3,100435,K5,2.0,1003034,더 뉴 K5 3세대,1.0,2023.0,,10015436,2.0 LPi (렌트카용),4.0,100014669.0,프레스티지,2.0
3258,10056,기아,3,100435,K5,2.0,1002714,K5 3세대,2.0,2019.0,,10013335,1.6 터보 트렌디,1.0,,,
3259,10056,기아,3,100435,K5,2.0,1002714,K5 3세대,2.0,2019.0,,10013336,1.6 터보 프레스티지,2.0,,,
3260,10056,기아,3,100435,K5,2.0,1002714,K5 3세대,2.0,2019.0,,10013337,1.6 터보 노블레스,3.0,,,
3261,10056,기아,3,100435,K5,2.0,1002714,K5 3세대,2.0,2019.0,,10013338,1.6 터보 시그니처,4.0,,,
3262,10056,기아,3,100435,K5,2.0,1002714,K5 3세대,2.0,2019.0,,10013339,2.0 트렌디,5.0,,,
3263,10056,기아,3,100435,K5,2.0,1002714,K5 3세대,2.0,2019.0,,10013340,2.0 프레스티지,6.0,,,
3264,10056,기아,3,100435,K5,2.0,1002714,K5 3세대,2.0,2019.0,,10013341,2.0 노블레스,7.0,,,
3265,10056,기아,3,100435,K5,2.0,1002714,K5 3세대,2.0,2019.0,,10013342,2.0 시그니처,8.0,,,
3266,10056,기아,3,100435,K5,2.0,1002714,K5 3세대,2.0,2019.0,,10013343,LPI 2.0 프레스티지,9.0,,,
3267,10056,기아,3,100435,K5,2.0,1002714,K5 3세대,2.0,2019.0,,10013344,LPI 2.0 노블레스,10.0,,,
3268,10056,기아,3,100435,K5,2.0,1002714,K5 3세대,2.0,2019.0,,10013345,LPI 2.0 시그니처,11.0,,,
3269,10056,기아,3,100435,K5,2.0,1002714,K5 3세대,2.0,2019.0,,10013364,LPI 2.0 (렌터카) 스탠다드,12.0,,,
3270,10056,기아,3,100435,K5,2.0,1002714,K5 3세대,2.0,2019.0,,10013365,LPI 2.0 (렌터카) 트렌디,13.0,,,
3271,10056,기아,3,100435,K5,2.0,1002714,K5 3세대,2.0,2019.0,,10014597,LPI 2.0 (장애인용),14.0,,,
3272,10056,기아,3,100435,K5,2.0,1002715,K5 3세대 하이브리드,3.0,2019.0,,10013331,2.0 트렌디,1.0,,,
3273,10056,기아,3,100435,K5,2.0,1002715,K5 3세대 하이브리드,3.0,2019.0,,10013332,2.0 프레스티지,2.0,,,
3274,10056,기아,3,100435,K5,2.0,1002715,K5 3세대 하이브리드,3.0,2019.0,,10013333,2.0 노블레스,3.0,,,
3275,10056,기아,3,100435,K5,2.0,1002715,K5 3세대 하이브리드,3.0,2019.0,,10013334,2.0 시그니처,4.0,,,
3276,10056,기아,3,100435,K5,2.0,1002556,더 뉴 K5 2세대,4.0,2018.0,2019.0,10011819,가솔린 1.6 터보,1.0,100011384.0,프레스티지,1.0
3277,10056,기아,3,100435,K5,2.0,1002556,더 뉴 K5 2세대,4.0,2018.0,2019.0,10011819,가솔린 1.6 터보,1.0,100011385.0,노블레스,2.0
3278,10056,기아,3,100435,K5,2.0,1002556,더 뉴 K5 2세대,4.0,2018.0,2019.0,10011819,가솔린 1.6 터보,1.0,100011386.0,노블레스 스페셜,3.0
3279,10056,기아,3,100435,K5,2.0,1002556,더 뉴 K5 2세대,4.0,2018.0,2019.0,10011820,가솔린 2.0,2.0,100011387.0,럭셔리,1.0
3280,10056,기아,3,100435,K5,2.0,1002556,더 뉴 K5 2세대,4.0,2018.0,2019.0,10011820,가솔린 2.0,2.0,100011388.0,프레스티지,2.0
3281,10056,기아,3,100435,K5,2.0,1002556,더 뉴 K5 2세대,4.0,2018.0,2019.0,10011820,가솔린 2.0,2.0,100011389.0,노블레스,3.0
3282,10056,기아,3,100435,K5,2.0,1002556,더 뉴 K5 2세대,4.0,2018.0,2019.0,10011820,가솔린 2.0,2.0,100011390.0,인텔리전트,4.0
3283,10056,기아,3,100435,K5,2.0,1002556,더 뉴 K5 2세대,4.0,2018.0,2019.0,10011820,가솔린 2.0,2.0,100011616.0,월드컵 에디션,5.0
3284,10056,기아,3,100435,K5,2.0,1002556,더 뉴 K5 2세대,4.0,2018.0,2019.0,10011821,디젤 1.7,3.0,100011391.0,프레스티지,1.0
3285,10056,기아,3,100435,K5,2.0,1002556,더 뉴 K5 2세대,4.0,2018.0,2019.0,10011821,디젤 1.7,3.0,100011392.0,노블레스 스페셜,2.0
3286,10056,기아,3,100435,K5,2.0,1002556,더 뉴 K5 2세대,4.0,2018.0,2019.0,10011822,LPI 2.0,4.0,100011394.0,프레스티지,1.0
3287,10056,기아,3,100435,K5,2.0,1002556,더 뉴 K5 2세대,4.0,2018.0,2019.0,10011822,LPI 2.0,4.0,100011395.0,노블레스,2.0
3288,10056,기아,3,100435,K5,2.0,1002556,더 뉴 K5 2세대,4.0,2018.0,2019.0,10011822,LPI 2.0,4.0,100011396.0,노블레스 스페셜,3.0
3289,10056,기아,3,100435,K5,2.0,1002556,더 뉴 K5 2세대,4.0,2018.0,2019.0,10011822,LPI 2.0,4.0,100011393.0,럭셔리,4.0
3290,10056,기아,3,100435,K5,2.0,1002556,더 뉴 K5 2세대,4.0,2018.0,2019.0,10014250,LPI 2.0 (렌터카용),5.0,100013931.0,럭셔리,1.0
3291,10056,기아,3,100435,K5,2.0,1002556,더 뉴 K5 2세대,4.0,2018.0,2019.0,10014250,LPI 2.0 (렌터카용),5.0,100013932.0,프레스티지,2.0
3292,10056,기아,3,100435,K5,2.0,1002556,더 뉴 K5 2세대,4.0,2018.0,2019.0,10014250,LPI 2.0 (렌터카용),5.0,100013933.0,노블레스,3.0
